date,RV,RQ
2017-02-09,3.606019717353295e-05,2.5509321816665863e-09
2017-02-10,3.5829713865586935e-05,1.8354153020220505e-09
2017-02-13,3.1910341237436106e-05,5.366737518629814e-09
2017-02-14,3.649853893598792e-05,1.7332898809427665e-09
2017-02-15,6.0369558594817826e-05,1.0546257599631119e-08
2017-02-16,3.848469294590802e-05,1.8628625506384353e-09
2017-02-17,2.054324465453333e-05,7.622599609792452e-10
2017-02-21,1.4225300793168387e-05,2.7211144668619877e-10
2017-02-22,1.5317964485037194e-05,2.972407883031518e-10
2017-02-23,2.947478340262577e-05,1.0655119172746856e-09
2017-02-24,2.877488816012944e-05,1.1935413361813844e-09
2017-02-27,4.0162157896809606e-05,6.76275601349364e-09
2017-02-28,2.7159042952491887e-05,1.392286809653079e-09
2017-03-01,4.071461809987345e-05,1.590160653537894e-09
2017-03-02,4.375321075543185e-05,2.107953189410434e-09
2017-03-03,2.4452402657543937e-05,6.278187370201717e-10
2017-03-06,2.859566369656626e-05,1.0199793210382348e-09
2017-03-07,4.5855557510051234e-05,6.12570308510545e-09
2017-03-08,3.3230392111808726e-05,3.165594806799362e-09
2017-03-09,7.675582209081779e-05,4.415703213751942e-08
2017-03-10,1.7494372115185093e-05,2.8024899844678733e-10
2017-03-13,2.0093508445054806e-05,1.1235111410393496e-09
2017-03-14,1.762784686059357e-05,7.155706483241477e-10
2017-03-15,2.6480582595349063e-05,1.2728680562063113e-09
2017-03-16,1.711656460508528e-05,2.759800029673162e-10
2017-03-17,1.434545207984186e-05,3.9112981114894834e-10
2017-03-20,2.3413765053430012e-05,6.565867215488475e-10
2017-03-21,8.14711685687606e-05,6.875865605038739e-09
2017-03-22,6.237769125585505e-05,3.5269522903460917e-09
2017-03-23,4.783776779451357e-05,2.1297087532878325e-09
2017-03-24,3.303318422088351e-05,1.4352924539039402e-09
2017-03-27,6.948113071040636e-05,2.286134506847816e-08
2017-03-28,4.757863079106362e-05,2.2673826320327997e-09
2017-03-29,4.393302466004968e-05,2.212322296130432e-09
2017-03-30,3.398892414225032e-05,1.4067077708938894e-09
2017-03-31,4.032786177055622e-05,7.892316562679143e-09
2017-04-03,3.089180461291921e-05,1.3988932285498833e-09
2017-04-04,3.011848950785441e-05,9.84978963903022e-10
2017-04-05,7.544788201718737e-05,6.689659464145982e-09
2017-04-06,6.871169544507707e-05,7.60530197314372e-09
2017-04-07,2.763419724055791e-05,2.4079751557159122e-09
2017-04-10,2.473407043265351e-05,6.917759543849353e-10
2017-04-11,0.000161894902650518,5.5130952093045355e-08
2017-04-12,5.6223317417769695e-05,3.6582090781504456e-09
2017-04-13,3.250950405009272e-05,1.235375660917773e-09
2017-04-17,2.8232313318909046e-05,1.0634837115516844e-09
2017-04-18,3.2877960897674604e-05,1.7277473478693678e-09
2017-04-19,2.3304888745421843e-05,4.912501499053123e-10
2017-04-20,2.98131727800917e-05,1.3403722433399982e-09
2017-04-21,3.4475168891514446e-05,2.1077107309989365e-09
2017-04-24,1.9523057887528188e-05,9.071567005740897e-10
2017-04-25,1.802539117480504e-05,4.3353244725884133e-10
2017-04-26,4.3867073619390076e-05,2.0359602136581835e-09
2017-04-27,3.066243925536975e-05,1.301482023938994e-09
2017-04-28,2.8499278025733217e-05,8.498309529759376e-10
2017-05-01,3.702564021119149e-05,1.89264300383172e-09
2017-05-02,3.7053159883713574e-05,1.5196312674184106e-09
2017-05-03,0.00013756487279893532,3.475265904557601e-08
2017-05-04,6.062000558684902e-05,1.3740643222791755e-08
2017-05-05,3.3414090358726356e-05,2.0633124191693357e-09
2017-05-08,0.00010416578368151682,1.4769931898935547e-08
2017-05-09,7.661776452178938e-05,9.872964589338632e-09
2017-05-10,5.686802078381531e-05,4.722086512323451e-09
2017-05-11,4.411512172566786e-05,3.2689581945356685e-09
2017-05-12,6.032388712152864e-05,5.909320929300472e-09
2017-05-15,8.765830382704177e-05,2.1508258390472556e-08
2017-05-16,4.763919185730538e-05,4.184994230168047e-09
2017-05-17,0.00018137362699384364,4.9585813485079055e-08
2017-05-18,0.00013887637597016566,3.7804382909910514e-08
2017-05-19,5.262398853261908e-05,3.579659920348994e-09
2017-05-22,4.568053865679905e-05,3.2865704758112647e-09
2017-05-23,4.174244699566347e-05,6.0954838518052395e-09
2017-05-24,3.215351417956053e-05,9.572374317299265e-10
2017-05-25,3.9435079342796254e-05,2.7408389621411104e-09
2017-05-26,2.0961888822262235e-05,5.244320705976077e-10
2017-05-30,2.1874769755392074e-05,6.130470631239266e-10
2017-05-31,4.596446918589181e-05,3.5923323743735018e-09
2017-06-01,2.736969506329974e-05,1.3007730593488619e-09
2017-06-02,2.783781762812404e-05,8.676445933367308e-10
2017-06-05,6.827089590270854e-05,1.6832143991547112e-08
2017-06-06,6.687282457360213e-05,6.598495523374408e-09
2017-06-07,5.019531001109875e-05,3.828736980985886e-09
2017-06-08,3.11124498338137e-05,1.2809206545430583e-09
2017-06-09,0.0009016836832448741,2.544055798021057e-06
2017-06-12,0.00042871218829876865,2.7396167152333986e-07
2017-06-13,0.00012520028727778113,3.2004705849650494e-08
2017-06-14,0.00014364743357800437,2.720183469522028e-08
2017-06-15,0.00016950101051850026,7.471729551023239e-08
2017-06-16,6.961611871393157e-05,5.8231688822830746e-09
2017-06-19,9.476490869880094e-05,2.5628134515864088e-08
2017-06-20,8.633882287605152e-05,1.809184318243662e-08
2017-06-21,5.041414736643346e-05,2.3465088532801e-09
2017-06-22,5.272079691176114e-05,4.889701602206834e-09
2017-06-23,5.995537059884518e-05,3.4916662617816094e-09
2017-06-26,8.923718725531146e-05,1.184317940503985e-08
