date,RV,RQ
2016-11-18,5.514406556464179e-05,1.0810798976875652e-08
2016-11-21,0.00010394589614355035,6.97574416210963e-08
2016-11-22,7.280938433316096e-05,2.1191962682479774e-08
2016-11-23,7.315291617510177e-05,1.6623588984911007e-08
2016-11-28,7.121778819820743e-05,1.0326262767548381e-08
2016-11-29,5.363435142035115e-05,4.253996013929594e-09
2016-11-30,8.707610290285653e-05,1.2629535480886459e-08
2016-12-01,0.00015755256048971674,3.620251267803483e-08
2016-12-02,0.00012547968787517794,4.50711922167067e-08
2016-12-05,8.399070752414943e-05,9.777385765627076e-09
2016-12-06,0.00014955064553806222,1.5557772921767176e-07
2016-12-07,0.00010482715617040632,1.9158743513181278e-08
2016-12-08,0.00016979148060390997,7.030571002773893e-08
2016-12-09,8.427808163111205e-05,1.1214674311631199e-08
2016-12-12,0.0001341576193577758,1.9999009602340033e-08
2016-12-13,0.00011602215192386538,2.199020222648636e-08
2016-12-14,0.000395826292928053,8.145514618566263e-07
2016-12-15,0.0001447085070794727,1.0430131408762911e-07
2016-12-16,8.097742095007267e-05,1.0159093332834817e-08
2016-12-19,0.0001135902466648638,4.890119425355007e-08
2016-12-20,5.3503408611645034e-05,4.124756190726181e-09
2016-12-21,3.2012502924384055e-05,1.125533067295386e-09
2016-12-22,6.91720238952579e-05,1.1909623577580141e-08
2016-12-23,2.6467498420522027e-05,1.1499943336480556e-09
2016-12-27,1.7413657262919282e-05,5.267139461535686e-10
2016-12-28,3.427208004778163e-05,1.1738449232877941e-09
2016-12-29,5.861322464123522e-05,5.7408575601212165e-09
2016-12-30,6.407751788909525e-05,1.671101488649124e-08
2017-01-03,0.00010641380237708715,1.5423770852407404e-08
2017-01-04,5.48451092119644e-05,5.474099201758375e-09
2017-01-05,7.302161430973666e-05,6.078305321312702e-09
2017-01-06,5.0575588752651825e-05,3.5860284501006255e-09
2017-01-09,4.987818619093723e-05,3.1157829783706993e-09
2017-01-10,4.983828724896151e-05,3.1909022703310445e-09
2017-01-11,7.616812575159166e-05,5.907157086462662e-09
2017-01-12,9.412382879832825e-05,1.4198737273608947e-08
2017-01-13,0.00018746604987677958,3.788224516255391e-08
2017-01-17,0.00014531558669951796,3.887997622394654e-08
2017-01-18,9.574007640297854e-05,1.9454752973759398e-08
2017-01-19,0.00010521912212657705,2.5093964613471624e-08
2017-01-20,5.3103161427979765e-05,4.532584959650339e-09
2017-01-23,7.588392184037146e-05,1.0125359176370057e-08
2017-01-24,4.3531518952247284e-05,4.432555538321975e-09
2017-01-25,4.114323689755138e-05,1.985465593751258e-09
2017-01-26,7.47709185766196e-05,8.994681139469614e-09
2017-01-27,2.988826366428917e-05,1.5886263206338735e-09
2017-01-30,6.286273422652402e-05,4.321874994752269e-09
2017-01-31,0.0001240383740649462,3.762906481544813e-08
2017-02-01,8.787022498321558e-05,1.59875562243352e-08
2017-02-02,6.478805007069441e-05,6.377010609223782e-09
2017-02-03,8.191190610081928e-05,8.41582020127732e-09
2017-02-06,4.550894158331662e-05,3.880269965125539e-09
2017-02-07,5.347240641548762e-05,4.520890935022013e-09
2017-02-08,6.951280709297943e-05,1.5515622189399065e-08
2017-02-09,4.9195978053635496e-05,4.078505024875881e-09
2017-02-10,4.822872632774847e-05,3.4876028741291868e-09
2017-02-13,4.965006070860389e-05,3.739402922167547e-09
2017-02-14,0.0001012797352804071,2.7229107002023406e-08
2017-02-15,0.00010789473023574041,1.9273058970826795e-08
2017-02-16,0.00016567964111591707,4.7406398851112426e-08
2017-02-17,3.850108646394446e-05,2.2857105367970838e-09
2017-02-21,4.434692303838069e-05,3.7004674629395195e-09
2017-02-22,3.774029389776278e-05,2.2131651909112387e-09
2017-02-23,6.150834468648815e-05,3.926315557925526e-09
2017-02-24,7.834481821462249e-05,1.225442369420141e-08
2017-02-27,4.341219132413653e-05,2.73585839890004e-09
2017-02-28,6.22352956016798e-05,3.736256193366474e-09
2017-03-01,6.317613081610076e-05,4.300556363587126e-09
2017-03-02,7.452583104951564e-05,7.627183889614344e-09
2017-03-03,4.995217759038327e-05,2.8045730070720254e-09
2017-03-06,4.4332869100177786e-05,2.3893038671451525e-09
2017-03-07,3.9746847432177533e-05,1.5026696847696613e-09
2017-03-08,7.783851131271115e-05,7.45802150603034e-09
2017-03-09,4.388289924200272e-05,2.4018586103211533e-09
2017-03-10,7.814252882384838e-05,8.598866201061885e-09
