feature,edge_idx,z_std,ale_centred
RVW,88,0.75656048331117,0.00011908715228225215
RVW,89,0.8953478429809067,0.00012457261533013584
RVW,90,1.0516727260208365,0.00013143166760228302
RVW,91,1.2491737052947074,0.00013045443856669284
RVW,92,1.5058613851250173,0.0001325210331148955
RVW,93,1.622585795615127,0.0001279377151760789
RVW,94,1.7943140586071618,0.00013480850023859337
RVW,95,1.9550798553612765,0.0001560385973250747
RVW,96,2.3505992393838384,0.0001588262873233726
RVW,97,2.666160630204164,0.00015441136825880704
RVW,98,3.2311224776990515,0.00014900673153568378
RVW,99,3.75157772771536,0.00016227646676528104
RVW,100,9.45140324374883,0.00031054511429694985
RVM,0,-0.9087481212027501,-1.7717927788064146e-05
RVM,1,-0.8896740794876338,-1.8478699696299518e-05
RVM,2,-0.8419528778966413,-1.7416585791868847e-05
RVM,3,-0.8123931693692195,-1.911836175727135e-05
RVM,4,-0.7976258130750417,-1.815364049315968e-05
RVM,5,-0.7900278180318535,-1.8161565890195534e-05
RVM,6,-0.7825914130667209,-1.8493276961250403e-05
RVM,7,-0.77616399063561,-1.8630779039952268e-05
RVM,8,-0.7715720531127401,-1.806998199258387e-05
RVM,9,-0.7667473424464616,-1.820503358015145e-05
RVM,10,-0.7612228439181585,-1.791695523832282e-05
RVM,11,-0.75257016797491,-1.7587320617367297e-05
RVM,12,-0.7428173225276102,-1.6882627511507507e-05
RVM,13,-0.7348336562414063,-1.589447980100241e-05
RVM,14,-0.7259995546408285,-1.5902580657643164e-05
RVM,15,-0.7188833678192917,-1.5897746182730412e-05
RVM,16,-0.7143116595241904,-1.6078651193417793e-05
RVM,17,-0.7034757560073556,-1.6493537847303227e-05
RVM,18,-0.6892260178374996,-1.666464118407528e-05
RVM,19,-0.6766796615001159,-1.6785300933590597e-05
RVM,20,-0.6692374946246854,-1.672422009628973e-05
RVM,21,-0.6618710245888513,-1.595294018663395e-05
RVM,22,-0.6572133853066728,-1.5587477389171293e-05
RVM,23,-0.6506771915229184,-1.6113974856207182e-05
RVM,24,-0.6458302023584191,-1.6231885529716677e-05
RVM,25,-0.6406867222635999,-1.6065977276132363e-05
RVM,26,-0.63211309141948,-1.5071854650415956e-05
RVM,27,-0.6267630593526564,-1.4975308412747206e-05
RVM,28,-0.6191619295695933,-1.5513013639406704e-05
RVM,29,-0.6126921834656632,-1.547305677121986e-05
RVM,30,-0.60351160025743,-1.599447762113726e-05
RVM,31,-0.5936619285077763,-1.5996862720944777e-05
RVM,32,-0.5842503691905075,-1.5499078488498045e-05
RVM,33,-0.5762516620461323,-1.546661988760974e-05
RVM,34,-0.5674205586122493,-1.5510083704161416e-05
RVM,35,-0.5550326747130996,-1.5165818419425591e-05
RVM,36,-0.5464756037883587,-1.5129722692088804e-05
RVM,37,-0.5373396259378911,-1.5045148337996426e-05
RVM,38,-0.523221594926755,-1.5223130553343653e-05
RVM,39,-0.5119388327144777,-1.4798955855706479e-05
RVM,40,-0.49889787800675794,-1.2391129621807791e-05
RVM,41,-0.4895526266370152,-1.1485955627884472e-05
RVM,42,-0.47885989791843164,-1.143613139018954e-05
RVM,43,-0.469610159324409,-1.070564970589394e-05
RVM,44,-0.4559893148791757,-1.0808779661540211e-05
RVM,45,-0.4445645748321267,-9.837526982109657e-06
RVM,46,-0.4342171768076854,-1.0643719837594005e-05
RVM,47,-0.4254431984821621,-1.1515454062900685e-05
RVM,48,-0.4179527085768236,-1.1702783395790628e-05
RVM,49,-0.4102666865927055,-1.1774324134434092e-05
RVM,50,-0.4029293471598926,-1.1817427753635595e-05
RVM,51,-0.39181536454310756,-1.1845535560416384e-05
RVM,52,-0.380291732311492,-1.340576759550367e-05
RVM,53,-0.37141965930275095,-1.3389250232064206e-05
RVM,54,-0.36115040524478037,-1.3145371226344227e-05
RVM,55,-0.34698792353755276,-1.2407757304471376e-05
RVM,56,-0.332158491525264,-1.0366134845046379e-05
RVM,57,-0.3186490283410611,-1.0443920996658691e-05
RVM,58,-0.2972553283599672,-1.063482125282302e-05
RVM,59,-0.28450702000972783,-1.041506487910618e-05
RVM,60,-0.27055858708804875,-9.828966969136694e-06
RVM,61,-0.24392331212658014,-7.4777778723944505e-06
RVM,62,-0.21774792398693815,-5.067504152485134e-06
RVM,63,-0.20004130059911912,-3.727859463901605e-06
RVM,64,-0.16251787563781084,-2.7888653563854337e-07
RVM,65,-0.13847016818764402,2.6869436658397154e-06
RVM,66,-0.09362512674039458,4.221450525809373e-06
RVM,67,-0.055412087883182776,7.896723691966874e-06
RVM,68,-0.011439759081768822,5.4718966096148535e-06
RVM,69,0.015205994097458247,4.884831970207214e-06
RVM,70,0.05223954829790087,5.2957527358803065e-06
RVM,71,0.0944418744165827,5.563242217436284e-06
RVM,72,0.13388425629178863,5.134565476357158e-06
RVM,73,0.16164052609021345,4.748606826481292e-06
RVM,74,0.20357196879441078,5.599386751855986e-06
RVM,75,0.23638573701150348,7.919992591406759e-06
RVM,76,0.28516532895265223,8.689161199607334e-06
RVM,77,0.3175426220948311,3.060993461935964e-05
RVM,78,0.38929352684567087,2.4765145166128332e-05
RVM,79,0.5120838257892083,2.1067167094389334e-05
RVM,80,0.6209641077685354,2.372364577660984e-05
RVM,81,0.6750224116240368,2.1839087800326616e-05
RVM,82,0.7175509561028296,2.2814105452327384e-05
RVM,83,0.7967066211565869,2.772669019085029e-05
