feature,edge_idx,z_std,ale_centred
M1W,87,0.9114322514640245,-3.646427666578148e-06
M1W,88,0.9570254982333631,-3.852908146224064e-06
M1W,89,0.9894076705741746,-3.7828689419587233e-06
M1W,90,1.0654554272780217,-3.7139893201721948e-06
M1W,91,1.1210142020680613,-3.559197288568116e-06
M1W,92,1.1670679936483892,-2.359780641180288e-06
M1W,93,1.2440904495125849,-1.320870663418499e-06
M1W,94,1.3611609672695346,-8.987126619017043e-07
M1W,95,1.4870706105714682,3.3434770992742027e-07
M1W,96,1.5972912120306453,3.1534237623725113e-07
M1W,97,1.7594253888201594,1.707002129514544e-06
M1W,98,2.115558852623951,2.1059619024775588e-06
M1W,99,2.810514013619032,4.5623186647844485e-06
M1W,100,4.425454474339799,7.79058856517612e-06
d_log_dvol,0,-3.2971362643830733,-2.6554063816148716e-06
d_log_dvol,1,-2.1450076210575286,-2.8333242363700965e-06
d_log_dvol,2,-1.8907130613963754,-3.5513577355006427e-06
d_log_dvol,3,-1.757513613966452,-3.892505391684195e-06
d_log_dvol,4,-1.6697989454852986,-3.6682727637964935e-06
d_log_dvol,5,-1.511079637558979,-4.393099302032011e-06
d_log_dvol,6,-1.427069525189899,-5.201320043738147e-06
d_log_dvol,7,-1.3671632115757224,-5.256102582004102e-06
d_log_dvol,8,-1.2874662102943164,-5.3435735517945595e-06
d_log_dvol,9,-1.2461436090842795,-4.982238361791252e-06
d_log_dvol,10,-1.2032227304795136,-4.975442539340809e-06
d_log_dvol,11,-1.1509673515996903,-5.087200373723892e-06
d_log_dvol,12,-1.106330513253927,-5.159659674356305e-06
d_log_dvol,13,-1.0443230763582547,-5.009676008248173e-06
d_log_dvol,14,-0.9953139865859552,-5.13130637706732e-06
d_log_dvol,15,-0.9684683779481668,-5.27882573339833e-06
d_log_dvol,16,-0.9115402197036031,-5.248705586541728e-06
d_log_dvol,17,-0.886238243620767,-5.269934683684903e-06
d_log_dvol,18,-0.8540297600949671,-5.3607984424284755e-06
d_log_dvol,19,-0.8296322292033196,-5.465516215713236e-06
d_log_dvol,20,-0.8009314145604614,-5.611490231079193e-06
d_log_dvol,21,-0.7628613002448433,-5.749828631827036e-06
d_log_dvol,22,-0.7299876089883451,-5.735748536548434e-06
d_log_dvol,23,-0.7109056516018241,-5.936587174929159e-06
d_log_dvol,24,-0.6700301220346174,-6.3089912266102265e-06
d_log_dvol,25,-0.6488686145845018,-6.381161759665362e-06
d_log_dvol,26,-0.6213983950909207,-6.442728977316752e-06
d_log_dvol,27,-0.5944771172732649,-6.561072018640194e-06
d_log_dvol,28,-0.575406038572969,-6.660370033579393e-06
d_log_dvol,29,-0.5539647763912525,-6.581187533474263e-06
d_log_dvol,30,-0.5284328831642113,-6.620722444601608e-06
d_log_dvol,31,-0.4950027685395257,-6.517957157648337e-06
d_log_dvol,32,-0.4641324793860224,-6.407681366626615e-06
d_log_dvol,33,-0.4465141025714686,-6.460227903810432e-06
d_log_dvol,34,-0.4216323544949651,-6.383134163563393e-06
d_log_dvol,35,-0.400888631020564,-6.276049397573172e-06
d_log_dvol,36,-0.37372467638013884,-6.217929956446926e-06
d_log_dvol,37,-0.35175938875364965,-6.125787299598497e-06
d_log_dvol,38,-0.3254313436778576,-6.212166785990804e-06
d_log_dvol,39,-0.2987675455998963,-6.110953382274063e-06
d_log_dvol,40,-0.27134708735241375,-6.302440308711657e-06
d_log_dvol,41,-0.2452062468336954,-6.194906894088113e-06
d_log_dvol,42,-0.21167918510510073,-6.754551600023777e-06
d_log_dvol,43,-0.19012098735022318,-6.911602806899465e-06
d_log_dvol,44,-0.16803539711288654,-6.8853570597312575e-06
d_log_dvol,45,-0.14942664054467875,-6.784488181763132e-06
d_log_dvol,46,-0.12652870488166715,-6.63944630699539e-06
d_log_dvol,47,-0.10300185379898202,-6.880568494637988e-06
d_log_dvol,48,-0.0804420153666022,-6.811591427335203e-06
d_log_dvol,49,-0.05988431519869485,-6.594266732690138e-06
d_log_dvol,50,-0.04201221674221091,-6.221109277849965e-06
d_log_dvol,51,-0.021520743177841205,-5.865552970852554e-06
d_log_dvol,52,-0.0028073745634856627,-5.740659284922636e-06
d_log_dvol,53,0.021083830552078103,-5.6360210193422e-06
d_log_dvol,54,0.04097202168489567,-5.105178617384607e-06
d_log_dvol,55,0.06035655792089139,-4.946396602505721e-06
d_log_dvol,56,0.08227307406765316,-4.69092212676188e-06
d_log_dvol,57,0.10141038475005774,-4.525723711585534e-06
d_log_dvol,58,0.12765428068141108,-4.597389426733143e-06
d_log_dvol,59,0.15439346125709144,-4.005389180124049e-06
d_log_dvol,60,0.1737733465534471,-2.7718329332315045e-06
d_log_dvol,61,0.1923158115406416,-2.2928493736249313e-06
d_log_dvol,62,0.21785756870486422,-7.233960086612689e-07
d_log_dvol,63,0.23709653800993388,-1.8832669584579916e-07
d_log_dvol,64,0.26403519106956397,1.1628404724287007e-07
d_log_dvol,65,0.28740763898308525,1.3046928264481698e-06
d_log_dvol,66,0.3075899692774621,1.4209232049946438e-06
d_log_dvol,67,0.3272103798546445,1.8933980254998141e-06
d_log_dvol,68,0.3581183355573866,2.1872435691878143e-06
d_log_dvol,69,0.3826145068589769,3.4513655135177237e-06
d_log_dvol,70,0.4090386731783693,6.412245716668755e-06
d_log_dvol,71,0.4304664323824175,6.045783982033083e-06
d_log_dvol,72,0.4611510399528637,5.885699940226906e-06
