date,RV,RVD,RVW,RVM,RQ_lag,M1W,d_log_dvol,EA,VIX,d_US3M,HSI,ADS,EPU
2021-07-22,8.558253596191295e-05,0.0001324832039544,0.0001710359032636802,0.00015184253824976595,2.1169565078091065e-08,-0.0267416210059829,-0.4285468537052281,0,17.91,0.0,1.619685055266172e-06,0.5251582024712019,185.19
2021-07-23,8.645621363530437e-05,8.558253596191295e-05,0.0001476027401077228,0.00014826258919908928,9.336456399789898e-09,0.0016506193568837,0.280741783308251,0,17.69,0.0,0.0003302376721481,0.5044539966951098,91.1
2021-07-26,0.00013912247784,8.645621363530437e-05,0.00013458487192996365,0.00014733988089917586,1.4903829642454672e-08,0.0231281748709948,-0.0301752823568222,0,17.2,0.0,0.0002131939790416,0.481830994121675,138.66
2021-07-27,0.0001869227307126,0.00013912247784,0.00012276997397058363,0.00014975918771967226,2.6966469953554658e-08,0.0413852161628538,0.1282633028054327,0,17.58,0.0,0.0017829737352059,0.4025946781432367,125.45
2021-07-28,0.0001958457569222,0.0001869227307126,0.00012611343242084362,0.00015295536334570408,4.5366136085138135e-08,0.0152711191676742,0.5052261232248121,0,19.36,0.0,0.0018609905699642,0.3726835413630944,132.55
2021-07-29,8.840685710684377e-05,0.0001958457569222,0.00013878594301440362,0.0001569917802202541,8.380843957694406e-08,0.0121674774675941,-0.3966851823078769,1,18.31,0.0,0.000234904580907,0.3410432678727018,152.66
2021-07-30,0.0002546888441411,8.840685710684377e-05,0.0001393508072433898,0.00015736066784304643,1.1200402973166682e-08,-0.0104835681060873,0.1508903929814025,0,17.7,0.009999999999999995,0.0010560968502914,0.3076604287998302,144.4
2021-08-02,9.030563773115018e-05,0.0002546888441411,0.00017299733334454891,0.00016613167238350147,1.0703872095290849e-07,-0.0942824304846716,1.0074730714744682,0,18.24,0.0,0.0001837312633299,0.2725208556866536,133.44
2021-08-03,0.0001726198277787,9.030563773115018e-05,0.00016323396532277895,0.00016622499944692453,1.0836755822493706e-08,-0.104853136888698,-1.2141601541373852,0,19.46,-0.009999999999999995,0.0001108467786222,0.1586878397698843,124.58
2021-08-04,7.847750290643227e-05,0.0001726198277787,0.00016037338473599898,0.00017062992862496997,3.6717820933454866e-08,-0.0746097767306732,0.238653404586401,0,18.04,0.0,2.443678156806629e-06,0.1209236333912308,77.81
