date,value
2019-12-15,-0.3979919546382469
2019-12-16,-0.4039582223969049
2019-12-17,-0.4091455653459897
2019-12-18,-0.413556185115196
2019-12-19,-0.41719195367473155
2019-12-20,-0.42005441412982414
2019-12-21,-0.4221447813756525
2019-12-22,-0.42346394261297543
2019-12-23,-0.42370013374541804
2019-12-24,-0.42285345501802213
2019-12-25,-0.4209235470805298
2019-12-26,-0.41790959083486573
2019-12-27,-0.413810307087494
2019-12-28,-0.40862395600649787
2019-12-29,-0.4023483363831547
2019-12-30,-0.39534058192739274
2019-12-31,-0.3875977183842891
2020-01-01,-0.3791164595014274
2020-01-02,-0.3703411629129922
2020-01-03,-0.36126810417783095
2020-01-04,-0.35189343247757093
2020-01-05,-0.34221316898224136
2020-01-06,-0.33268066781948424
2020-01-07,-0.32329188317281304
2020-01-08,-0.3140428302223921
2020-01-09,-0.3049295834537867
2020-01-10,-0.2959482749918824
2020-01-11,-0.2870950929592687
2020-01-12,-0.2783662798583889
2020-01-13,-0.268352759779245
2020-01-14,-0.25705028274966957
2020-01-15,-0.24445405173401294
2020-01-16,-0.23055872059716925
2020-01-17,-0.2153583918355509
2020-01-18,-0.19884661407405116
2020-01-19,-0.18101637932792844
2020-01-20,-0.16297350398478702
2020-01-21,-0.1447103302262549
2020-01-22,-0.12621910673415937
2020-01-23,-0.10749198540068639
2020-01-24,-0.0885210179974589
2020-01-25,-0.06929815280212448
2020-01-26,-0.0498152311810144
2020-01-27,-0.029695087128708567
2020-01-28,-0.00892918118540234
2020-01-29,0.012491300185163229
2020-01-30,0.03457544833636979
2020-01-31,0.05733263629730591
2020-02-01,0.08077252275090052
2020-02-02,0.09515310701465857
2020-02-03,0.10039155175509756
2020-02-04,0.09649008029070816
2020-02-05,0.08344703674573395
2020-02-06,0.06125688534737905
2020-02-07,0.02991020807629663
2020-02-08,-0.010606299330637892
2020-02-09,-0.060309833026969406
2020-02-10,-0.11871765819665187
2020-02-11,-0.18585456448701954
2020-02-12,-0.26174904637163177
2020-02-13,-0.3464333152439967
2020-02-14,-0.4399433130888391
2020-02-15,-0.5423187277367187
2020-02-16,-0.6536030097084757
2020-02-17,-0.7738320609106746
2020-02-18,-0.9030569093651568
2020-02-19,-1.0413324011205585
2020-02-20,-1.188717223530252
2020-02-21,-1.3452739301606358
2020-02-22,-1.5110689673403241
2020-02-23,-1.6861727023615352
2020-02-24,-1.8713364808618895
2020-02-25,-2.0666388906805095
2020-02-26,-2.272162822728823
2020-02-27,-2.4879955061714027
2020-02-28,-2.714228545448066
2020-02-29,-2.950957959152941
2020-03-01,-3.1982842207870035
2020-03-02,-3.510422916374375
2020-03-03,-3.8875065248793117
2020-03-04,-4.329695089406361
2020-03-05,-4.837176285126405
2020-03-06,-5.410165498930394
2020-03-07,-6.048905920844567
2020-03-08,-6.753668647246016
2020-03-09,-7.522025389134873
2020-03-10,-8.354302255086527
2020-03-11,-9.250852482872306
2020-03-12,-10.212056589381834
2020-03-13,-11.238322532123323
2020-03-14,-12.330085882370259
2020-03-15,-13.487810010028056
2020-03-16,-14.595039839354667
2020-03-17,-15.65224530459104
2020-03-18,-16.659875108467773
2020-03-19,-17.618356912645073
2020-03-20,-18.528097519222346
2020-03-21,-19.38948304339454
2020-03-22,-20.20287907732848
2020-03-23,-20.948440880551388
2020-03-24,-21.626484886933437
2020-03-25,-22.237298874212392
2020-03-26,-22.781142086133197
2020-03-27,-23.258245342477085
2020-03-28,-23.668811137026914
2020-03-29,-24.01301372351022
2020-03-30,-24.41775886819538
2020-03-31,-24.883218354389978
2020-04-01,-25.409589733988412
2020-04-02,-25.830854450843667
2020-04-03,-26.14719129955619
2020-04-04,-26.358734540884633
2020-04-05,-26.465573958729244
2020-04-06,-26.534328386453595
2020-04-07,-26.565027005045188
2020-04-08,-26.557682843715874
2020-04-09,-26.51229278543179
2020-04-10,-26.42883756559039
2020-04-11,-26.307281763844117
2020-04-12,-26.147573789067152
2020-04-13,-25.923502735595687
2020-04-14,-25.634973502432942
2020-04-15,-25.281863631022812
2020-04-16,-24.86402325327559
2020-04-17,-24.38127502796044
2020-04-18,-23.833414065437633
2020-04-19,-23.220207840698578
2020-04-20,-22.545636784462516
2020-04-21,-21.809414592992972
2020-04-22,-21.011228796369473
2020-04-23,-20.150740625868007
2020-04-24,-19.227584870179655
2020-04-25,-18.24136972040637
2020-04-26,-17.191676603768098
2020-04-27,-16.073275949499898
2020-04-28,-14.885693082201401
2020-04-29,-13.628423963922657
2020-04-30,-12.300934980238635
2020-05-01,-10.902662713770757
2020-05-02,-9.568939792997718
2020-05-03,-8.299200154712212
2020-05-04,-7.0840301427719865
2020-05-05,-5.922914010597562
2020-05-06,-4.815358953340505
2020-05-07,-3.760894898725528
2020-05-08,-2.7590743075408284
2020-05-09,-1.8094719836919566
2020-05-10,-0.9116848937386806
2020-05-11,-0.051329033473972885
2020-05-12,0.7719607522555272
2020-05-13,1.558533886894061
2020-05-14,2.3087242104802357
2020-05-15,3.022850121336555
2020-05-16,3.7012147112050933
2020-05-17,4.344105893886741
2020-05-18,4.947737127042899
2020-05-19,5.512364605889632
2020-05-20,6.038227971537259
2020-05-21,6.525550412699669
2020-05-22,6.974538760420794
2020-05-23,7.385383575858574
2020-05-24,7.758259231163558
2020-05-25,8.092098853196987
2020-05-26,8.387044131303941
2020-05-27,8.643220247160091
2020-05-28,8.860735927901722
2020-05-29,9.039683492272085
2020-05-30,9.1801388898036
2020-05-31,9.282161733052646
2020-06-01,9.355539854489741
2020-06-02,9.420155950901908
2020-06-03,9.476037446872011
2020-06-04,9.523208059814179
2020-06-05,9.561687810040002
2020-06-06,9.591493029255632
2020-06-07,9.612636367493335
2020-06-08,9.6233343530643
2020-06-09,9.623591526443855
2020-06-10,9.613407996782403
2020-06-11,9.592779441951732
2020-06-12,9.561697106710609
2020-06-13,9.52014779898885
2020-06-14,9.468113884288293
2020-06-15,9.409807700686049
2020-06-16,9.345204501673837
2020-06-17,9.274276868142739
2020-06-18,9.196994696745877
2020-06-19,9.113325187121852
2020-06-20,9.023232827973505
2020-06-21,8.926679381996081
2020-06-22,8.82285496768964
2020-06-23,8.711715519543986
2020-06-24,8.593213867377452
2020-06-25,8.46729971631675
2020-06-26,8.333919625450669
2020-06-27,8.193016985148487
2020-06-28,8.044531993033537
2020-06-29,7.88771437983557
2020-06-30,7.72249758849112
2020-07-01,7.548811497129031
2020-07-02,7.380854169287317
2020-07-03,7.218554319947024
2020-07-04,7.061843065255419
2020-07-05,6.910653893290073
2020-07-06,6.76879099093594
2020-07-07,6.636194148258669
2020-07-08,6.5128070880563955
2020-07-09,6.398577441974382
2020-07-10,6.293456728278664
2020-07-11,6.197400331279263
2020-07-12,6.110367482394251
2020-07-13,6.026369673869966
2020-07-14,5.945371255071515
2020-07-15,5.867337848375165
2020-07-16,5.7922363345776855
2020-07-17,5.720034838839773
2020-07-18,5.650702717157629
2020-07-19,5.584210543356931
2020-07-20,5.517741577261436
2020-07-21,5.451267607887031
2020-07-22,5.384760422126089
2020-07-23,5.318191792773172
2020-07-24,5.251533466544749
2020-07-25,5.1847571520878315
2020-07-26,5.11783450797247
2020-07-27,5.046740257614853
2020-07-28,4.971444226952025
2020-07-29,4.891914458587177
2020-07-30,4.808117198226178
2020-07-31,4.720016880351465
2020-08-01,4.627576113127205
2020-08-02,4.529773588347031
2020-08-03,4.428808957235225
2020-08-04,4.324639368040482
2020-08-05,4.217220608752313
2020-08-06,4.106507088336435
2020-08-07,3.992451817384865
2020-08-08,3.8750063881725243
2020-08-09,3.7541209541118583
2020-08-10,3.6387519594355027
2020-08-11,3.528850438843296
2020-08-12,3.424369747558978
2020-08-13,3.3252655415330548
2020-08-14,3.231495758622149
2020-08-15,3.143020600736842
2020-08-16,3.0598025169504313
2020-08-17,2.9774903261363193
2020-08-18,2.8960490930751996
2020-08-19,2.81544425220261
2020-08-20,2.735641592938499
2020-08-21,2.6566072451674554
2020-08-22,2.5783076648634378
2020-08-23,2.5007096198529073
2020-08-24,2.4262224243963644
2020-08-25,2.3548144643855835
2020-08-26,2.286455432611892
2020-08-27,2.2211163159030862
2020-08-28,2.158769382809559
2020-08-29,2.0993881718344283
2020-08-30,2.042947480202652
2020-08-31,1.9896586413205712
2020-09-01,1.9394990381583794
2020-09-02,1.8922902149962229
2020-09-03,1.8480121353051975
2020-09-04,1.8066460064324872
2020-09-05,1.7681742716253226
2020-09-06,1.7325806025794839
2020-09-07,1.6979135954612377
2020-09-08,1.6641585367817986
2020-09-09,1.6313011001046327
2020-09-10,1.5993273399649823
2020-09-11,1.5682236859510827
2020-09-12,1.5379769369445646
2020-09-13,1.5085742555175887
2020-09-14,1.4812712862683899
2020-09-15,1.4560564411781225
2020-09-16,1.4329190184766791
2020-09-17,1.4118491981006134
2020-09-18,1.3928380375252727
2020-09-19,1.3758774679693813
2020-09-20,1.3609602909704615
2020-09-21,1.345231171831594
2020-09-22,1.3286834347466638
2020-09-23,1.3113100564689526
2020-09-24,1.2931036633303044
2020-09-25,1.2740565281115699
2020-09-26,1.2541605667629936
2020-09-27,1.2334073349731538
2020-09-28,1.2141690577550894
2020-09-29,1.1964375699339094
2020-09-30,1.1802053458513897
2020-10-01,1.1654654961719109
2020-10-02,1.1498954570738782
2020-10-03,1.133488620268469
2020-10-04,1.1162380223103394
2020-10-05,1.101037576857924
2020-10-06,1.0878808324865894
2020-10-07,1.0767622051662498
2020-10-08,1.0676769758913724
2020-10-09,1.060621288678123
2020-10-10,1.0555921489277948
2020-10-11,1.0525874221558311
2020-10-12,1.0475942981445816
2020-10-13,1.0406106576954115
2020-10-14,1.0316335367879468
2020-10-15,1.0206591253220725
2020-10-16,1.0076827655008387
2020-10-17,0.992698949853582
2020-10-18,0.975701318898426
2020-10-19,0.9569501524440602
2020-10-20,0.9364374920567962
2020-10-21,0.9141546316837139
2020-10-22,0.8900921139576088
2020-10-23,0.864239726183065
2020-10-24,0.8365864960019471
2020-10-25,0.8071206867364755
2020-10-26,0.7769183203083253
2020-10-27,0.7459665781266618
2020-10-28,0.7142523235480505
2020-10-29,0.6817620963009582
2020-10-30,0.6484821067728987
2020-10-31,0.6143982301577994
2020-11-01,0.579496000461102
2020-11-02,0.5443315676360858
2020-11-03,0.5088900070748601
2020-11-04,0.47315627655003983
2020-11-05,0.4371152098304729
2020-11-06,0.4007515102443364
2020-11-07,0.36404974418687175
2020-11-08,0.32699433457000154
2020-11-09,0.29119184038703605
2020-11-10,0.25662706622191767
2020-11-11,0.22328534197591865
2020-11-12,0.19115251664130795
2020-11-13,0.16021495229533156
2020-11-14,0.13045951831196
2020-11-15,0.10187358578894345
2020-11-16,0.07689272187521068
2020-11-17,0.05550632410774048
2020-11-18,0.0377053155990289
2020-11-19,0.02348214118464731
2020-11-20,0.012830764216651747
2020-11-21,0.005746664001490043
2020-11-22,0.0022268338813128674
2020-11-23,-0.0027470030355742636
2020-11-24,-0.009176957761911575
2020-11-25,-0.01706575932090046
2020-11-26,-0.02641675590446499
2020-11-27,-0.037233916294302616
2020-11-28,-0.04952183154632819
2020-11-29,-0.06328571693922524
2020-11-30,-0.06982595879136588
2020-12-01,-0.06914533293438786
2020-12-02,-0.06220354229030327
2020-12-03,-0.04899764060077365
2020-12-04,-0.029522022972197012
2020-12-05,-0.003768423496859616
2020-12-06,0.028274088255308638
2020-12-07,0.06117231918218202
2020-12-08,0.09494023206255298
2020-12-09,0.12959215878857894
2020-12-10,0.16514280644857332
2020-12-11,0.2016072635690378
2020-12-12,0.23900100651858558
2020-12-13,0.27733990607647463
2020-12-14,0.31284413966053576
2020-12-15,0.3455287760980512
2020-12-16,0.37540768751331544
2020-12-17,0.4024935552152886
2020-12-18,0.42679787507984224
2020-12-19,0.4483309624288763
2020-12-20,0.4671019564083847
2020-12-21,0.48438027748393175
2020-12-22,0.500173258979173
2020-12-23,0.5144876038048994
2020-12-24,0.5273293873039098
2020-12-25,0.5387040598295285
2020-12-26,0.5486164490588626
2020-12-27,0.557070762041781
2020-12-28,0.5673224342061541
2020-12-29,0.5793758166014655
2020-12-30,0.593236024965168
2020-12-31,0.6089089418939223
2021-01-01,0.626401219340309
2021-01-02,0.6404235884891154
2021-01-03,0.6509820007618333
2021-01-04,0.6607274826332639
2021-01-05,0.6696641703138893
2021-01-06,0.6777958567430162
2021-01-07,0.6851259931985896
2021-01-08,0.6916576907619949
2021-01-09,0.6973937216384736
2021-01-10,0.7023365203337122
2021-01-11,0.7005079249941563
2021-01-12,0.6919071595211672
2021-01-13,0.6765305735486813
2021-01-14,0.654371640893908
2021-01-15,0.6254209567874655
2021-01-16,0.5896662338817775
2021-01-17,0.5470922970360337
2021-01-18,0.49764170019935633
2021-01-19,0.44129345538165227
2021-01-20,0.3780236470696689
2021-01-21,0.30780542207669115
2021-01-22,0.23060897814542033
2021-01-23,0.1464015512991993
2021-01-24,0.055147401936213314
2021-01-25,-0.0410741110174844
2021-01-26,-0.14230382622289592
2021-01-27,-0.24858470793921697
2021-01-28,-0.35996186425887133
2021-01-29,-0.47648256625244234
2021-01-30,-0.5981962680316193
2021-01-31,-0.7251546277386793
2021-02-01,-0.857268496208619
2021-02-02,-0.9763818592728147
2021-02-03,-1.082545271428964
2021-02-04,-1.1758037909126626
2021-02-05,-1.2561969988211714
2021-02-06,-1.323759015912561
2021-02-07,-1.3785185170873593
2021-02-08,-1.4214007375830293
2021-02-09,-1.4524238776170897
2021-02-10,-1.4716011041358945
2021-02-11,-1.47894055640299
2021-02-12,-1.4744453494536098
2021-02-13,-1.4581135754167687
2021-02-14,-1.4299383027055168
2021-02-15,-1.3940117801389895
2021-02-16,-1.3503187596605821
2021-02-17,-1.298840696930295
2021-02-18,-1.2395557434540823
2021-02-19,-1.1724387373108356
2021-02-20,-1.0974611924730853
2021-02-21,-1.0145912867168547
2021-02-22,-0.9191762174808349
2021-02-23,-0.8111754883776005
2021-02-24,-0.6905432613712637
2021-02-25,-0.5572283373227389
2021-02-26,-0.41117413425963045
2021-02-27,-0.2523186633615201
2021-02-28,-0.08059450265045953
2021-03-01,0.10360286594063872
2021-03-02,0.2792666647686606
2021-03-03,0.4464714496591242
2021-03-04,0.6052881862341524
2021-03-05,0.7557842800319381
2021-03-06,0.8980236051152388
2021-03-07,1.0320665311810162
2021-03-08,1.1588409151609378
2021-03-09,1.2784005630691928
2021-03-10,1.3907962188172058
2021-03-11,1.4960755857505426
2021-03-12,1.5942833468953252
2021-03-13,1.685461183922753
2021-03-14,1.7696477948397786
2021-03-15,1.8433855732131905
2021-03-16,1.9067058150810738
2021-03-17,1.9596353950353256
2021-03-18,2.002196777627858
2021-03-19,2.0344080269050786
2021-03-20,2.056282814074697
2021-03-21,2.067830423308105
2021-03-22,2.0736940639276993
2021-03-23,2.0738762245997293
2021-03-24,2.0683769826374423
2021-03-25,2.0571940040339087
2021-03-26,2.0403225424714044
2021-03-27,2.01775543730697
2021-03-28,1.989483110533262
2021-03-29,1.953494631779639
2021-03-30,1.9097747266938407
2021-03-31,1.8583048395254114
2021-04-01,1.799063125250204
2021-04-02,1.7422174662034084
2021-04-03,1.6877437357575382
2021-04-04,1.6356188139870906
2021-04-05,1.58297723073078
2021-04-06,1.5297966436692292
2021-04-07,1.4760544817172396
2021-04-08,1.4217279354440904
2021-04-09,1.3667939473926847
2021-04-10,1.3112292022934255
2021-04-11,1.2550101171686692
2021-04-12,1.201140679702922
2021-04-13,1.1495980264467587
2021-04-14,1.1003602814924018
2021-04-15,1.0534065471890768
2021-04-16,1.0087168952735588
2021-04-17,0.9662723584121518
2021-04-18,0.9260549221505089
2021-04-19,0.8886045699964452
2021-04-20,0.8539054071444327
2021-04-21,0.8219427064580407
2021-04-22,0.7927029022193959
2021-04-23,0.7661735843715741
2021-04-24,0.7423434932514819
2021-04-25,0.7212025148109911
2021-04-26,0.6997617634801452
2021-04-27,0.6780121393025168
2021-04-28,0.6559444112288169
2021-04-29,0.6335492131990217
2021-04-30,0.6108170401671974
2021-05-01,0.5877382440673368
2021-05-02,0.5643992913268785
2021-05-03,0.5422627908352468
2021-05-04,0.5213193473437948
2021-05-05,0.5015600719651758
2021-05-06,0.48297657840069147
2021-05-07,0.4655609793809501
2021-05-08,0.4493058833183254
2021-05-09,0.4342043911697937
2021-05-10,0.42002952928173176
2021-05-11,0.40677528151116227
2021-05-12,0.3944360224452755
2021-05-13,0.38300651501387206
2021-05-14,0.3724819082666283
2021-05-15,0.362857735314239
2021-05-16,0.3541299114325653
2021-05-17,0.34630335824081604
2021-05-18,0.33937475396673045
2021-05-19,0.3333411579485742
2021-05-20,0.3282000093870535
2021-05-21,0.3239491262584523
2021-05-22,0.3205867043885299
2021-05-23,0.3181113166867878
2021-05-24,0.3170395782796587
2021-05-25,0.31737103429629177
2021-05-26,0.31910582541437393
2021-05-27,0.32224468791983774
2021-05-28,0.3267889540193577
2021-05-29,0.3327405524057703
2021-05-30,0.3401020090766561
2021-05-31,0.3491861474118732
2021-06-01,0.35999682293223667
2021-06-02,0.3708722433987383
2021-06-03,0.38181702459423283
2021-06-04,0.39283581173989035
2021-06-05,0.40393328146673757
2021-06-06,0.4151141438005289
2021-06-07,0.42707000532368844
2021-06-08,0.43980594038352927
2021-06-09,0.453327354408822
2021-06-10,0.46763998620398484
2021-06-11,0.4827499103847663
2021-06-12,0.4986635399564544
2021-06-13,0.5153876290357063
2021-06-14,0.5323112858254341
2021-06-15,0.5494416931214735
2021-06-16,0.566786121469412
2021-06-17,0.5843519322503776
2021-06-18,0.6021465808053821
2021-06-19,0.6201776195995414
2021-06-20,0.6384527014275194
2021-06-21,0.6547924937085837
2021-06-22,0.6692039314328141
2021-06-23,0.6816931311515075
2021-06-24,0.6922653935731831
2021-06-25,0.7009252058133294
2021-06-26,0.7076762432988398
2021-06-27,0.7125213713279497
2021-06-28,0.718012291959532
2021-06-29,0.724151335668752
2021-06-30,0.7309411080093701
2021-07-01,0.7383844907196004
2021-07-02,0.7444675914670459
2021-07-03,0.7491929920619653
2021-07-04,0.7525626980749122
2021-07-05,0.7527090909774632
2021-07-06,0.7496322329021906
2021-07-07,0.7433308179585505
2021-07-08,0.7338021716786323
2021-07-09,0.7210422498820513
2021-07-10,0.7050456369595051
2021-07-11,0.6858055435742609
2021-07-12,0.6674628315835801
2021-07-13,0.6500097159114034
2021-07-14,0.6334387890471598
2021-07-15,0.617743017901845
2021-07-16,0.6029157408230147
2021-07-17,0.5889506647674226
2021-07-18,0.5758418626301067
2021-07-19,0.5608445623757239
2021-07-20,0.5439523987992155
2021-07-21,0.5251582024712019
2021-07-22,0.5044539966951098
2021-07-23,0.48183099412167507
2021-07-24,0.45727959301938703
2021-07-25,0.4307893731992879
2021-07-26,0.4025946781432367
2021-07-27,0.37268354136309445
2021-07-28,0.34104326787270184
2021-07-29,0.3076604287998302
2021-07-30,0.27252085568665363
2021-07-31,0.23560963447632474
2021-08-01,0.19691109918309901
2021-08-02,0.15868783976988432
2021-08-03,0.1209236333912308
2021-08-04,0.08360245203453492
2021-08-05,0.046708455717376196
2021-08-06,0.010225985764658496
2021-08-07,-0.02586044183729952
2021-08-08,-0.0615661430125396
2021-08-09,-0.09585721539186087
2021-08-10,-0.12874821290855065
2021-08-11,-0.16025309527137244
2021-08-12,-0.19038523388939332
2021-08-13,-0.21915741754712242
2021-08-14,-0.2465818578323707
2021-08-15,-0.27267019431913336
2021-08-16,-0.29813328789021726
2021-08-17,-0.3229819456781906
2021-08-18,-0.34722671403470207
2021-08-19,-0.370877883006599
2021-08-20,-0.3939454907032636
2021-08-21,-0.41643932755702207
2021-08-22,-0.43836894047843217
2021-08-23,-0.4595881340052292
2021-08-24,-0.48010591405952546
2021-08-25,-0.4999309888671479
2021-08-26,-0.5190717726536113
2021-08-27,-0.5375363892153144
2021-08-28,-0.5553326753674681
2021-08-29,-0.5724681842702228
2021-08-30,-0.5895633966505551
2021-08-31,-0.6066255681165071
2021-09-01,-0.6236619402527833
2021-09-02,-0.6384556799156945
2021-09-03,-0.6510130659144233
2021-09-04,-0.6613394278973417
2021-09-05,-0.6694391486140391
2021-09-06,-0.6741989225732734
2021-09-07,-0.6756207699344579
2021-09-08,-0.673705294162874
2021-09-09,-0.6684516822857955
2021-09-10,-0.6598577045474443
2021-09-11,-0.6479197134626298
2021-09-12,-0.6326326422686706
2021-09-13,-0.6131470330998615
2021-09-14,-0.5894546158078453
2021-09-15,-0.5615453347764877
2021-09-16,-0.5294073446540385
2021-09-17,-0.4930270053256872
2021-09-18,-0.4523888761243793
2021-09-19,-0.40747570927743587
2021-09-20,-0.35898231426876825
2021-09-21,-0.30688810936713135
2021-09-22,-0.25117098457332765
2021-09-23,-0.19180729223620638
2021-09-24,-0.12877183701604758
2021-09-25,-0.06203786519107063
2021-09-26,0.008422946697472011
2021-09-27,0.07945853695614569
2021-09-28,0.1510990547511885
2021-09-29,0.22337490599423615
2021-09-30,0.29631676624730113
2021-10-01,0.36995559374220155
2021-10-02,0.4382979783398381
2021-10-03,0.5013729261469637
2021-10-04,0.5611051142089862
2021-10-05,0.6175198942638308
2021-10-06,0.6706412100638612
2021-10-07,0.7204916075381675
2021-10-08,0.767092244361586
2021-10-09,0.8104628989345106
2021-10-10,0.8506219787773098
2021-10-11,0.8884635602678241
2021-10-12,0.9240037042584641
2021-10-13,0.9572574948177284
2021-10-14,0.9882390456322345
2021-10-15,1.0169615059968988
2021-10-16,1.0434370663958024
2021-10-17,1.0676769636761203
2021-10-18,1.0888853483492293
2021-10-19,1.1070712217497114
2021-10-20,1.1222423023876593
2021-10-21,1.1344050292245917
2021-10-22,1.1435645644063004
2021-10-23,1.1497247954537855
2021-10-24,1.152888336913209
2021-10-25,1.1535853652953127
2021-10-26,1.1518161764352475
2021-10-27,1.147580019447874
2021-10-28,1.140875096409072
2021-10-29,1.1316985615926545
2021-10-30,1.1200465202625796
2021-10-31,1.105914027019931
2021-11-01,1.0891847618324673
2021-11-02,1.0720627501214521
2021-11-03,1.0545407249045815
2021-11-04,1.0366112494244613
2021-11-05,1.0182667139922743
2021-11-06,0.9994993327580501
2021-11-07,0.9803011404061687
2021-11-08,0.9610491589841351
2021-11-09,0.9417352175006731
2021-11-10,0.9223511186672071
2021-11-11,0.9028886354187409
2021-11-12,0.8833395074220987
2021-11-13,0.863695437570047
2021-11-14,0.8439480884598078
2021-11-15,0.8229292175423905
2021-11-16,0.8006299039172843
2021-11-17,0.7770406832341399
2021-11-18,0.7521515436758779
2021-11-19,0.7259519217094392
2021-11-20,0.6984306976023749
2021-11-21,0.669576190703371
2021-11-22,0.6403759518092976
2021-11-23,0.6108175876556878
2021-11-24,0.5808885529813378
2021-11-25,0.550576145203803
2021-11-26,0.519867499028126
2021-11-27,0.48874958098650384
2021-11-28,0.4572091839065798
2021-11-29,0.4246560950098774
2021-11-30,0.3910764980039557
2021-12-01,0.35645614092231964
2021-12-02,0.3217857436698289
2021-12-03,0.2870505913188467
2021-12-04,0.2522359414581574
2021-12-05,0.21732701793594267
2021-12-06,0.18391081671174103
2021-12-07,0.15197315516804927
2021-12-08,0.12150047821419219
2021-12-09,0.09247985253322466
2021-12-10,0.06489896109272952
2021-12-11,0.038746097917180755
2021-12-12,0.014010163119654195
2021-12-13,-0.010824340442491365
2021-12-14,-0.035767953113519935
2021-12-15,-0.06083126154615415
2021-12-16,-0.08602490319479711
2021-12-17,-0.11135957083031855
2021-12-18,-0.13684601707831556
2021-12-19,-0.16249505898277927
2021-12-20,-0.18771112067493617
2021-12-21,-0.2125049044412466
2021-12-22,-0.23688693334354088
2021-12-23,-0.26086755568525277
2021-12-24,-0.28445694940348165
2021-12-25,-0.30766512638874705
2021-12-26,-0.3305019367342694
2021-12-27,-0.3525356300143479
2021-12-28,-0.37377555784384375
2021-12-29,-0.3942307349449924
2021-12-30,-0.41390984297346295
2021-12-31,-0.4328212342030545
2022-01-01,-0.4509729350705989
2022-01-02,-0.4669922853671794
2022-01-03,-0.4804730143204754
2022-01-04,-0.49142084346720827
2022-01-05,-0.49984041932217016
2022-01-06,-0.5057353153503126
2022-01-07,-0.509108033483409
2022-01-08,-0.5099600051819329
2022-01-09,-0.5082915920426031
2022-01-10,-0.5052204130001243
2022-01-11,-0.5007451645742672
2022-01-12,-0.4948639473649103
2022-01-13,-0.48757426524589104
2022-01-14,-0.47887302430559087
2022-01-15,-0.46875653153380686
2022-01-16,-0.45722049325435243
2022-01-17,-0.4443468212263661
2022-01-18,-0.43013005156228606
2022-01-19,-0.41456415033249466
2022-01-20,-0.3976425110043778
2022-01-21,-0.3793579516383573
2022-01-22,-0.3597027118397083
2022-01-23,-0.3386684494648664
2022-01-24,-0.3163735008775513
2022-01-25,-0.29280840358003796
2022-01-26,-0.26796315599377596
2022-01-27,-0.24182721321448597
2022-01-28,-0.21438948253665566
2022-01-29,-0.185638318745536
2022-01-30,-0.15556151917463895
2022-01-31,-0.12468242982595824
2022-02-01,-0.0929879448916211
2022-02-02,-0.06390815865498423
2022-02-03,-0.037430728974506444
2022-02-04,-0.013544418209646247
2022-02-05,0.007760911548656435
2022-02-06,0.026494302780745382
2022-02-07,0.04471261077741079
2022-02-08,0.06242356781474645
2022-02-09,0.0796346908372306
2022-02-10,0.09635328464809284
2022-02-11,0.1125864450096441
2022-02-12,0.128341061654883
2022-02-13,0.14362382121166106
2022-02-14,0.15692546964556303
2022-02-15,0.16825165248734902
2022-02-16,0.1776071768339702
2022-02-17,0.18499601338881233
2022-02-18,0.19042129814695619
2022-02-19,0.19388533372616643
2022-02-20,0.19538959034417705
2022-02-21,0.19465035689694318
2022-02-22,0.19166731963649722
2022-02-23,0.18643921249204348
2022-02-24,0.17896381653260932
2022-02-25,0.1692379590252777
2022-02-26,0.15725751208860614
2022-02-27,0.14301739094065638
2022-02-28,0.12785480895997844
2022-03-01,0.1117633307920815
2022-03-02,0.09674086760225598
2022-03-03,0.08278104350570431
2022-03-04,0.06987793362651845
2022-03-05,0.058026061583023814
2022-03-06,0.04722039716347459
2022-03-07,0.03659472333579611
2022-03-08,0.026144530315449832
2022-03-09,0.01586538279605698
2022-03-10,0.005752918066950774
2022-03-11,-0.004197155838460198
2022-03-12,-0.013989061964303051
2022-03-13,-0.02362695622459915
2022-03-14,-0.033356766341509636
2022-03-15,-0.04318262187405725
2022-03-16,-0.05310869314518557
2022-03-17,-0.06313919301174237
2022-03-18,-0.07327837865251402
2022-03-19,-0.08353055337507187
2022-03-20,-0.09390006844219684
2022-03-21,-0.10363337368450937
2022-03-22,-0.11273460014444497
2022-03-23,-0.12120761059541796
2022-03-24,-0.12905600118127225
2022-03-25,-0.1362831029425698
2022-03-26,-0.14289198323036106
2022-03-27,-0.14888544700804157
2022-03-28,-0.1545830321867424
2022-03-29,-0.15998715695489663
2022-03-30,-0.16510011494947455
2022-03-31,-0.16992407622945593
2022-04-01,-0.174461088196855
2022-04-02,-0.17929482428436208
2022-04-03,-0.18442733604264816
2022-04-04,-0.18986504562942497
2022-04-05,-0.1956102609358452
2022-04-06,-0.2016654203656824
2022-04-07,-0.20803309387024674
2022-04-08,-0.21471598403913217
2022-04-09,-0.22171692724725894
2022-04-10,-0.22903889485869733
2022-04-11,-0.2368736829833148
2022-04-12,-0.2452246168884703
2022-04-13,-0.25409524090586616
2022-04-14,-0.26348931993584546
2022-04-15,-0.2734108410453037
2022-04-16,-0.28386401515989357
2022-04-17,-0.2948532788512398
2022-04-18,-0.3062592793742532
2022-04-19,-0.31808685770237566
2022-04-20,-0.33034103373653173
2022-04-21,-0.3430270084356916
2022-04-22,-0.35615016602428007
2022-04-23,-0.36971607627736724
2022-04-24,-0.38373049688461086
2022-04-25,-0.3977543161433447
2022-04-26,-0.41179348609052047
2022-04-27,-0.42585396527828157
2022-04-28,-0.4399417213029113
