feature,edge_idx,z_std,ale_centred
d_log_dvol,66,0.3075899692774621,8.219155968220683e-07
d_log_dvol,67,0.3272103798546445,9.344973984810302e-07
d_log_dvol,68,0.3581183355573866,1.0370170055069273e-06
d_log_dvol,69,0.3826145068589769,1.1500087476918587e-06
d_log_dvol,70,0.4090386731783693,1.2600721585216114e-06
d_log_dvol,71,0.4304664323824175,1.3890913858234079e-06
d_log_dvol,72,0.4611510399528637,1.5162564802779478e-06
d_log_dvol,73,0.49303415501784176,1.6541421866862173e-06
d_log_dvol,74,0.5195344292116585,1.8779656495610787e-06
d_log_dvol,75,0.5630204141707853,2.1815341194781602e-06
d_log_dvol,76,0.591662212692206,2.294216420301668e-06
d_log_dvol,77,0.6382590536360946,2.550889410719096e-06
d_log_dvol,78,0.6652488487952958,2.657639077602939e-06
d_log_dvol,79,0.6957824939901617,2.9171574506165733e-06
d_log_dvol,80,0.7312375726742333,3.066809801572449e-06
d_log_dvol,81,0.7638150102152128,3.332939604212074e-06
d_log_dvol,82,0.8088225473140033,3.6047279986690363e-06
d_log_dvol,83,0.8595434053946613,3.811508284007973e-06
