feature,edge_idx,z_std,ale_centred
M1W,78,0.6380135480393838,-1.3223733569451987e-05
M1W,79,0.6564030169526669,-1.2892718516548096e-05
M1W,80,0.6863918462382145,-1.2512402752506182e-05
M1W,81,0.7292945843554992,-1.0735199395607283e-05
M1W,82,0.7519950138612079,-1.0301473025016558e-05
M1W,83,0.7841879283088156,-9.508729233035425e-06
M1W,84,0.8035181315081366,-9.394524379390982e-06
M1W,85,0.839683895073266,-8.02361094833496e-06
M1W,86,0.9033905577149445,-1.6938754159778117e-06
M1W,87,0.9613793662212727,-2.194691921259803e-06
M1W,88,1.011448361861485,-1.4958200262050732e-06
M1W,89,1.0668095407517115,-5.942168547988763e-07
M1W,90,1.1439023463646834,2.9280500221919785e-07
M1W,91,1.194011729440835,2.9700921855926627e-06
M1W,92,1.262150856473942,2.8356568902849198e-06
M1W,93,1.34779979713358,4.031262998962766e-06
M1W,94,1.4814499659555849,4.5989288014699245e-06
M1W,95,1.5503471442391,1.4526039480364103e-05
M1W,96,1.7465050128330724,3.3171241254889735e-05
M1W,97,1.8563487437081958,3.309615874887094e-05
M1W,98,2.0860280807173535,3.0654917976956976e-05
M1W,99,2.496688035639191,2.936606454815552e-05
M1W,100,4.273106737215215,2.936606454815552e-05
d_log_dvol,0,-4.058525255889691,-2.526562109122644e-06
d_log_dvol,1,-2.2335105727313045,-2.526562109122644e-06
d_log_dvol,2,-1.8689649037563962,-2.696419483913232e-06
d_log_dvol,3,-1.688127768504591,-2.7836366908247397e-06
d_log_dvol,4,-1.5380483984185724,-2.9213424717454838e-06
d_log_dvol,5,-1.4490537053158052,-3.024204226520984e-06
d_log_dvol,6,-1.3531692945702967,-2.791029149601915e-06
d_log_dvol,7,-1.290554861933566,-2.7271148115639187e-06
d_log_dvol,8,-1.2452134840900242,-2.9042341835667257e-06
d_log_dvol,9,-1.2066876499550419,-2.877209110855419e-06
d_log_dvol,10,-1.1540472140066012,-2.884310575712738e-06
d_log_dvol,11,-1.112748068512307,-2.6910801626349344e-06
d_log_dvol,12,-1.0782405520230256,-2.9621321774741522e-06
d_log_dvol,13,-1.0256806281826119,-2.5062417760870896e-06
d_log_dvol,14,-0.9910266089700089,-6.094086850511102e-06
d_log_dvol,15,-0.9444400053070962,-6.93872887993542e-06
d_log_dvol,16,-0.9199584036353106,-7.197408699668615e-06
d_log_dvol,17,-0.8877465111522423,-8.054627539104156e-06
d_log_dvol,18,-0.8525955027816913,-7.680447795686329e-06
d_log_dvol,19,-0.8199518620410515,-8.339235692689233e-06
d_log_dvol,20,-0.7888873659112331,-8.697734645017491e-06
d_log_dvol,21,-0.7620192459824718,-8.720433034336336e-06
d_log_dvol,22,-0.7291068931205568,-9.159273413183171e-06
d_log_dvol,23,-0.710569831333747,-9.169930792742274e-06
d_log_dvol,24,-0.6839764605321784,-9.197967277951916e-06
d_log_dvol,25,-0.6660779192271518,-9.06156923058955e-06
d_log_dvol,26,-0.6480139176280515,-9.259367194155706e-06
d_log_dvol,27,-0.6242703410743923,-9.162413593835217e-06
d_log_dvol,28,-0.5811714187129607,-9.113953630836364e-06
d_log_dvol,29,-0.543469652129343,-9.333668763772588e-06
d_log_dvol,30,-0.5185091896776244,-9.228838070715817e-06
d_log_dvol,31,-0.49989145305178984,-9.16001705392496e-06
d_log_dvol,32,-0.47156237123762856,-9.365369501841063e-06
d_log_dvol,33,-0.448457000379968,-9.67065045992921e-06
d_log_dvol,34,-0.43251397765319405,-9.393643828857147e-06
d_log_dvol,35,-0.41884875503479285,-9.332191133080237e-06
d_log_dvol,36,-0.3915615486979891,-9.372022994155036e-06
d_log_dvol,37,-0.3711362193397882,-9.251348407118331e-06
d_log_dvol,38,-0.35571592468615093,-8.865145063520106e-06
d_log_dvol,39,-0.3295078975741173,-8.722250668027746e-06
d_log_dvol,40,-0.3059635778785242,-8.694260162006106e-06
d_log_dvol,41,-0.2855086045808086,-8.681293057586679e-06
d_log_dvol,42,-0.26541266665798263,-8.758785836709605e-06
d_log_dvol,43,-0.24108251685395823,-8.7333727815436e-06
d_log_dvol,44,-0.22320324087033944,-8.826944947906352e-06
d_log_dvol,45,-0.1998445188788913,-8.13045158522917e-06
d_log_dvol,46,-0.16635770857608229,-7.889018370342436e-06
d_log_dvol,47,-0.14006705174513653,-7.784654206273473e-06
d_log_dvol,48,-0.10898431436958206,-8.166726891206595e-06
d_log_dvol,49,-0.09268058331938689,-7.985716728638782e-06
d_log_dvol,50,-0.07231697171886148,-8.205175758573115e-06
d_log_dvol,51,-0.05115281282978745,-6.9851978138272285e-06
d_log_dvol,52,-0.029799090451325942,-7.086046804115545e-06
d_log_dvol,53,-0.005740999960050725,-7.118734200856465e-06
d_log_dvol,54,0.012210716061969133,-6.977636945567483e-06
d_log_dvol,55,0.036834800432923066,-6.819446848296941e-06
d_log_dvol,56,0.0688323552683961,-6.793771748151918e-06
d_log_dvol,57,0.0904774323501079,-6.62964062708288e-06
d_log_dvol,58,0.124715247207296,-6.31094100411701e-06
d_log_dvol,59,0.14098233084593179,-5.982438219613112e-06
d_log_dvol,60,0.1518932548612997,-4.218810820052786e-06
d_log_dvol,61,0.16762889801419525,-4.154588345089225e-06
d_log_dvol,62,0.20080075184545615,-3.257290174772729e-06
d_log_dvol,63,0.22360926274792214,-3.2400494609237197e-06
d_log_dvol,64,0.24677008155356547,-3.315799055219485e-06
d_log_dvol,65,0.26633823164207465,-3.119481444021212e-06
d_log_dvol,66,0.2804616907877273,-2.04213177402238e-06
d_log_dvol,67,0.3157132988648319,-2.0107821734691977e-06
d_log_dvol,68,0.35466672111612446,-1.49121013116233e-06
d_log_dvol,69,0.39897977468706747,-1.2822790244585645e-06
d_log_dvol,70,0.41187286191491657,-6.579712971705459e-07
d_log_dvol,71,0.4377963785339364,-1.7554950799880555e-07
d_log_dvol,72,0.4752982878228098,1.0765062224835136e-06
d_log_dvol,73,0.5097591819089653,2.0240436845345274e-06
d_log_dvol,74,0.5340773875098891,4.756263914548467e-06
d_log_dvol,75,0.5567762116201825,4.92658143144821e-06
d_log_dvol,76,0.5944771291667357,4.762777882690654e-06
d_log_dvol,77,0.6299699810402731,5.081416653987868e-06
d_log_dvol,78,0.6633119096006328,5.627270708068304e-06
d_log_dvol,79,0.7002664252036077,7.548762765189221e-06
d_log_dvol,80,0.7508737628416287,7.672084295760505e-06
d_log_dvol,81,0.780582226078805,1.0465205588110435e-05
d_log_dvol,82,0.8195946295388501,1.1257730306372674e-05
d_log_dvol,83,0.8566570119910883,1.0960815561558627e-05
d_log_dvol,84,0.918193070932591,1.1110232015199608e-05
d_log_dvol,85,0.973194506006053,1.2312422764115714e-05
